date,content,female,male
2024/1/4,"Pay talks ‘crucial’ to avoid strike ballots, says union chief Unions have said that if there is no agreement, they will meet next Thursday to begin the process of balloting on industrial action over pay Talks between Government and unions next week will be crucial if a round of strike ballots in public sector trade unions are to be avoided, a senior union leader has said. Talks between officials from the Department of Public Expenditure and union leaders on a new public sector pay deal adjourned without agreement before Christmas and are due to reconvene next week. But unions have said that if there is no agreement, they will meet next Thursday to begin the process of balloting on industrial action over pay. Kevin Callinan, the general secretary of the Fórsa union and former President of Ictu, said that ballots on a possible wave of public sector strikes are likely to go ahead unless there is agreement in the first half of next week. “I don’t see our meeting on Thursday being deferred,” he said. “If there’s no agreement, the ballots will go ahead.” Talks with Government representatives on Monday and Tuesday, he said, will be “really crucial”. But there has been little sign in recent weeks that an agreement on pay for 2024 – and perhaps subsequent years – is likely. After several weeks of negotiations, the talks were paused before Christmas, and while some progress on issues was reported, sources say that the two sides have not yet discussed the central issue of a pay increase for the State’s 385,000 employees. The existing pay deal expired at the end of 2023, leading the trade unions to announce they would ballot for industrial action next week if no deal was agreed. Before Christmas, the Minister for Public Expenditure Paschal Donohoe said that the State side would make a pay offer once all other issues had been resolved. Union sources have complained that the Government has shown little urgency to conclude a deal. The prospect of public sector strikes would cause significant unease in Government, particularly with elections on the horizon. Sinn Féin called on the Government to “dedicate itself to negotiating a public-sector pay agreement as a matter of urgency”. The party’s spokeswoman on enterprise and employment Louise O’Reilly said the Government has “refused to conclude a deal before the Building Momentum agreement expired. “Resultantly, public sector workers have been outside of a pay agreement since January 1st. “This is a total failure of the Government, and this is incredibly destabilising for industrial relations,” she said.",0,1
2024/1/4,"Covid-19: Inquiry into Ireland’s handling of pandemic to hear from bereaved families Coalition wants to appoint independent chair who did not have role in managing crisis A new inquiry into the State’s handling of the Covid-19 pandemic is likely to hear from frontline health workers and families who lost loved ones, but there may not be an entitlement to privilege if allegations against named individuals are made. The shape of the examination into the State’s handling of the Covid-19 pandemic is now emerging, with the inquiry due to be set up in the next 12 weeks. It will likely take up to 18 months to complete its work. Senior officials are now finalising the terms of reference for the process. While the exact  way in which the inquiry will take place has not yet been finalised, officials are understood to have examined the pros and cons  of mechanisms such as a commission of investigation, a tribunal mechanism or a scoping inquiry. A senior source confirmed that while there will be a public aspect to the inquiry, where written or verbal submissions can be made, the intention is that individuals will not be able to make allegations and be automatically entitled to legal protection or privilege. The plans are due to be considered by Ministers at one of the first Cabinet meetings of the new political year, it is understood. The Department of Taoiseach has been leading the work for setting up the parameters of the inquiry. It is expected to comprise a panel and chair, although the Coalition could face difficulty in appointing members. This is because the Government wants to appoint members who are independent and who did not have a role in either managing the pandemic and who did not disclose publicly their opinion of the handling of Covid-19. Sources have also confirmed that the terms of reference will be broad and that the scope of the investigation could result in a lengthy process. It is hoped that it will be set up in the first three months of 2024 and will last between 12 and 18 months, although any delay in appointing inquiry members could potentially lead to further slippage. The inquiry will look at the public health response as well as the economic, social and educational aspects. It will consider the response and situation inside hospitals, in the community, and in nursing homes. “This will be about what happened, what was done well, and what could have been done better. It is not about blaming or exonerating anyone,” a source said. In the coming weeks, the Government intends to consult Opposition party leaders once the terms of reference are finalised. Sinn Féin health spokesman David Cullinane said his party wants the forthcoming inquiry “to fully examine the State’s preparedness and response to the pandemic”. “This has to include healthcare capacity, including ICU capacity and the response to Covid in nursing homes and in hospitals. The families of those who lost loved ones in healthcare and nursing home settings should be consulted through representative groups. Any inquiry must be about establishing the facts as to the State and the Government’s response to Covid. There must also be recognition of the heroic efforts of frontline and essential workers across all services and the economy.” Senior officials are understood to have considered the structure of Covid-19 inquiries in other countries as part of their scoping work. In Sweden, a government-appointed commission was set up and was made up of a panel of eight experts. The final report found that Sweden – which chose not to follow many other countries into ordering lockdowns – should have shut venues and taken other tougher measures earlier, although its no-lockdown strategy was found to be broadly beneficial. In Italy, one of the worst-hit EU countries at the earliest stage of the pandemic, a parliamentary inquiry was ordered last summer. In the UK, a public Covid-19 inquiry is under way and is not expected to conclude its work until 2026 or potentially later.",0,1
2024/1/4,"Shape of Covid-19 inquiry begins to emerge – but will it satisfy Opposition and public? Ministers want the inquiry to focus on learning lessons rather than finger-pointing. The public will likely expect it to shy away from neither Nearly four years ago, Covid-19 swept through the globe and became the only story on the political agenda. In Ireland, the Government assumed extraordinary powers that curtailed citizens’ freedom, shuttering the country with lockdowns that proved lengthy, costly and divisive. Ireland would go on to spend a €17.1 billion on the response to Covid-19 during the first 12 months alone, propping up businesses and employees and pumping money into a health service stretched beyond breaking point. After a number of different waves of the virus, and as the country wearied of onerous restrictions, it became inevitable that an inquiry would have to be held not only to examine how the political and public health decisions were made, but whether they were the right ones. After being promised for years, the shape of the long-awaited inquiry into the State’s handling of the Covid-19 pandemic is finally starting to emerge. The inquiry will likely be composed of a panel of experts, led by a chair. Finding the right inquiry members will not be easy – ideally they will be leaders in their field who are also independent, and they must be knowledgeable about the Irish context without having ever cast any aspersions or opinions on the general response to the pandemic. For example, what would become of a panel candidate who was found to have commented on the sometimes rocky relationship between Leo Varadkar and former chief medical officer Tony Holohan, or the power dynamic between the National Public Health Emergency Team and Government? Would choosing a chair from outside of Ireland get around this? Inquiry members will also be expected to be in place for up to 18 months – and in reality probably longer – a  significant commitment and a  heavy workload. The exact mechanism through which the inquiry takes place has not yet been  finalised but senior officials have examined the pros and cons of a commission structure, a tribunal structure, or a scoping inquiry. There will likely be some scoping element before the main body of work. It is clear the Government wants it to be a non-adversarial process – Varadkar previously said it would be a search for truth and not a “witch-hunt”. That may be the case, but the process itself will stand or fall on whether citizens and the political system believe it has been an honest, sober, independent and transparent process that delivers a verdict that could ultimately make uncomfortable reading at times for the three governing parties. In the coming weeks Opposition leaders will be briefed on the terms of reference for the inquiry. They will want to know the legal underpinning to the inquiry, and whether senior figures who were at the fore of the pandemic response will be  entitled to lawyer up. We know now that there will be a public element to the inquiry where a person can make a verbal or written statement, but how much of the overall inquiry will be held in public? Frontline workers who bore the brunt of the toughest days will also want to know that they will have their voices heard, as will families who lost members in nursing homes, hospitals and the community. There will be questions too around the cost of this process, whether legal or otherwise. Ministers want the inquiry to be focused on learning lessons to enhance the response to future pandemics, rather than a finger-pointing exercise. The public will likely expect any inquiry to shy away from neither.",0,1
2024/1/4,"About 60,000 students in line for increased grants starting from this week Some college students will get up to €342 in extra funding between now and May, says Simon Harris  About 60,000 third-level students are in line for increased grants as changes to the sums on offer kick in from this week. Some college students will get up to €342 in extra funding between now and May, according to Minister for Higher Education Simon Harris. He also highlighted how maintenance grants for post-graduate students are to return for the first time in 13 years. He also said there is a need to look at how cost-of-living measures brought in by the Government for third-level students could be “potentially be made more permanent reductions as we go forward”. However, he added: “There’s a long way to go before the next budget.” Mr Harris said he is “very aware that the cost of college is significant for many families across Ireland”, adding that this is why college fees were reduced by at least €1,000 for about 100,000 people in the last budget. Mr Harris said that people in receipt of student grants will start to see an increase. “For some that can mean a total of €342 between now and May and a total increase of €615 in their grant rate for the year. “For others, it will see the return of post-graduate maintenance grants at all levels for the first time since the economic crash.” He said this will “put €2,384 into the pocket of those postgrads who will become eligible for the highest rate of increase between now and May”. Mr Harris also announced a once-off increase to the Student Assistance Fund of €1,476,541, bringing the total investment to more than €19 million. This fund is designed to support students from socio-economically disadvantaged backgrounds with ongoing needs for financial support and provide emergency financial assistance for other students. Mr Harris also encouraged parents who pay for rental accommodation for their college-going children to avail of the €750 renter’s tax credit.",0,1
2024/1/6,"Michael Lowry says costs dispute with Moriarty tribunal settled more than decade after final report Tipperary TD, who was criticised in tribunal report, said his representation costs amounted to €2.8 million The Independent TD for Tipperary, Michael Lowry, has said his long-running dispute over costs with the Moriarty tribunal has finally been resolved. In a short statement on Saturday, Mr Lowry said a dispute over costs amounting to €2,869,338 “arising from representation on my behalf” before the tribunal has been resolved. In 2018 the Court of Appeal granted Mr Lowry’s appeal against the decision in 2013 of the tribunal to award him only one-third of his costs. The court sent the decision as to what costs should be paid to Mr Lowry back to the tribunal for reconsideration. The tribunal had originally decided to only pay the politician one-third of his costs because of findings of non-co-operation it made against him. The High Court had dismissed the former Fine Gael minister’s challenge to the costs decision which he then brought to the Court of Appeal. Mr Lowry has now said the matter has been resolved and that he will not be commenting further. “Although the delay in finalising this issue was inexcusable, unreasonable, and unfair, I am pleased with the final resolution and the discharge of the costs to those who represented me before the Tribunal,” he said. The payments to politicians tribunal was established in 1997 and issued its final report in March 2011. Among its many findings were that Mr Lowry, as Minister for Communications, had interfered in the awarding of the State’s second mobile phone licence to Denis O’Brien’s Esat Digifone, and that there had been payments by Mr O’Brien to Mr Lowry that were “demonstrably referable” to Mr Lowry’s conduct in respect to the licence award. Mr O’Brien and Mr Lowry said they did not agree with the tribunal’s findings. Among the tribunal’s other findings were that Mr Lowry and his accountant, Denis O’Connor, had been involved in a “choreographed falsehood” that was “orchestrated by O’Connor and Lowry with the objective of misleading the tribunal” in relation to one module of the tribunal’s inquiries. In its rulings on costs, the tribunal said it was important to distinguish between substantive findings – findings in relation to the matters covered in the tribunal’s terms of reference – and findings in regard to co-operation. People against whom negative substantive findings are made do not lose their entitlement to costs on that basis. The Court of Appeal did not find that the tribunal was in breach of fair procedures in relation to its finding of non-cooperation by Mr Lowry but did find that it was unclear why the tribunal had fixed on the very substantial reduction in costs (two thirds) that it decided upon because of that finding of non-cooperation. On the face of it, it said, it appeared the decision had been made to deprive Mr Lowry of part of the costs of representation at tribunal modules for which there was no allegation of non-cooperation. The reasoning behind this was hard to ascertain, it said. Mr Lowry was represented at the tribunal by solicitors Kelly Noone and a number of different counsel, including the Attorney General, Rossa Fanning. In its decision the Court of Appeal noted that the co-operation of Mr Lowry’s legal representatives with the tribunal had never been doubted. It said it was Mr Lowry’s position that the legal representatives had at that stage (2018) only been paid “a tiny, tiny fraction” of the fees that had been incurred a decade earlier. It also said Mr Lowry’s submission had been that his accountant, Mr O’Connor, had brought a claim for approximately €1.7 million, the bulk of which related to tribunal work. Mr Lowry “does not have the means to discharge such a liability”. In 2014 there was a brief legal dispute between Mr O’Connor and Mr Lowry over the payment of fees to the accountant, with the politician saying there was an oral agreement that the fees would be paid out of the costs he secured from the tribunal, with Mr O’Connor saying the fees were due from Mr Lowry because the tribunal had completed its work. The matter was settled on consent.",0,1
2024/1/7,"Taoiseach dismisses idea of ‘super-election’ in June Comments come amid rising speculation of autumn election Taoiseach Leo Varadkar has said he is “not planning” for a general election in 2024. There has been much speculation that an election could be called for the autumn after one last Budget delivered by the current Coalition of Fianna Fáil, Fine Gael and the Green Party. An election must be held by March 2025. The Fine Gael leader, Mr Varadkar, insisted he was focusing on the Government’s work when asked about the prospect of an early general election. Speaking on RTÉ Radio’s This Week programme, he said: “It is of course the Taoiseach’s prerogative to seek a dissolution of the Dáil and therefore to call an election but I’m not planning an early election.” Mr Varadkar said his focus is on “building more homes, it’s helping families with he cost-of-living, putting more money back into people’s pockets, it’s focusing on law and order, building safer and stronger communities and also safeguarding the economic progress we’ve made”. He said “we’ll fight elections when they come” but also that he has not set a date “nor do I have a date in my mind for the next general election.” Asked if he was ruling out a general election in 2024, he repeated: “Not planning an early election.” He dismissed the chances of a “super-election” in June that would see a general election occurring at the same time as the local and European elections, saying he was “not planning for that”. He denied that decisions by eight Fine Gael TDs not to contest the next election amounted to colleagues throwing in the towel. He said: “They all have their reasons – sometimes it’s age, sometimes it’s health, sometimes it’s other reasons, more personal reasons as well.” Mr Varadkar said retirements are being announced by TDs in other parties as well and it’s “normal in a political process that people will move on for all sorts of different reasons”. Fine Gael will this month start their general election selection conventions to decide on candidates. Mr Varadkar said Dublin Bay South will be first. “That’s exactly the kind of seat we would be planning to gain back at the next general election,” he said, saying not all of the selection conventions will be completed before the local elections. Mr Varadkar said councillors who are successful in the local elections “become the obvious candidate” to run in the general election. Meanwhile, Mr Varadkar insisted there is “no row” between Fine Gael and Fianna Fáil over how Ireland’s next European Commissioner will be selected. He would not be drawn on whether he would like Fine Gael politician Mairead McGuinness to remain on at the Commission after her current term ends. Mr Varadkar said there is no written agreement between the Coalition parties on the issue. Tánaiste and Fianna Fáil leader Micheál Martin said last month that there is a clear understanding and agreement in the Coalition that the next commissioner will be a Fianna Fáil nominee. Asked about this Mr Varadkar said “that may well be the case but that’s something that we’re going to discuss when the situation arises”. He declined to say if he believed Fianna Fáil Minister for Finance Michael McGrath – upon whom much speculation has centred in relation to the Commission job – would fit the bill, saying: “I’m not going to get into that.” Mr Varadkar said he understood why the question is being asked but added: “there’d be absolutely nothing more than some people would love than to try and create some sort of fake row here between Fianna Fáil and Fine Gael, and between me and Micheál Martin. “There is no row. There’s been no decision or discussion on this. “We will do that most likely June/July when the situation actually arises.” Mr Varadkar was also asked if he plans to stay on in politics if Fine Gael is not in Government after the next election. He said he thinks Fine Gael will be in Government, that its aim is to grow support, and he predicted the party will gain seats. He said he will be contesting the next general election and he is grateful to have been elected by his community on five occasions during his 21 years in politics. Mr Varadkar added: “It’s something that I don’t take for granted and I’m going to continue to work very hard in my job as party leader, as a constituency TD, also as minister and also as Taoiseach.”",0,1
2024/1/8,"UK writes to Irish Government to formally register regret at Troubles legacy legal case Northern Secretary questions move to challenge contentious UK legislation in European Court of Human Rights The UK government has challenged Ireland to set out its own record on tackling legacy issues, as it formally registered its regret at Dublin’s decision to take legal action against its Troubles legislation. Northern Ireland Secretary Chris Heaton-Harris has written to Tánaiste and Minister for Foreign Affairs Micheál Martin, questioning the move by Ireland’s Government to challenge the UK’s contentious legacy laws in the European Court of Human Rights. The British Ambassador to Ireland Paul Johnston issued the letter on Sunday evening. In it, Mr Heaton Harris again challenges Mr Martin to list the number of prosecutions mounted in the Irish state since 1998 related to Troubles incidents. Aspects of the recently passed UK laws include a limited form of immunity from prosecution for Troubles-related offences for those who co-operate with the new Independent Commission for Reconciliation and Information Recovery (ICRIR). The Northern Ireland Troubles (Legacy and Reconciliation) Act 2023 will also halt future civil cases and legacy inquests. The UK Government’s laws are opposed by many victims groups in Northern Ireland and all the main Stormont parties. Announcing the interstate case in December, Taoiseach Leo Varadkar said his administration was left with “no option” but to legally challenge the UK Government over the Legacy Act. He said the “strong” legal advice was that the UK Legacy Act breached the United Nations Convention on Human Rights. Mr Martin said they were taking the case reluctantly after having spent time trying to change the UK Government’s mind. The Northern Ireland Office (NIO) confirmed to the PA news agency that a letter had been issued formally registering “profound regret” at the interstate case. “The Secretary of State, in his letter, repeats his call for the Irish Government to clarify the number of criminal prosecutions brought in Ireland since 1998 relating to Troubles-related cases, and presses the Irish Government more widely to answer questions regarding its own record on tackling legacy issues in its own jurisdiction,” the NIO said in a statement. The letter criticises the timing of the Irish decision, describing it as a “delicate time” in Northern Ireland amid the efforts to restore powersharing at Stormont. The NIO added: “The decision also comes before the Independent Commission for Reconciliation and Information Recovery, led by Sir Declan Morgan as chief commissioner, is fully established and able to demonstrate its ability to discharge the UK’s international obligations. “The UK government reasserts its particular disappointment that the Irish Government has taken this course of action without, to date, any engagement with the ICRIR to understand better how it intends to implement the legislation and deliver for victims and survivors.” – PA",0,1
2024/1/8,"Spring cost-of-living package ruled out but McGrath hints at USC and income tax cuts in next budget Minister says ‘exceptional interventions’ cannot become the norm and will tapper off  Another spring cost-of-living package has been ruled out by Minister for Finance Michael McGrath who warned that other financial once-off measures must be tapered off as the Government plans to return to smaller-sized budgets. The Minister has also heavily indicated that taxpayers are in line for further USC and income tax cuts in this year’s budget, despite “volatile” corporation tax receipts, some €11bn of which he says cannot be relied upon this year as they could be windfall in nature. Last spring, the Coalition unveiled a €1.3 billion package of cost-of-living measures, including €200 bonus welfare payments and a €100 child benefit top-up. Later in the year, the Cabinet signed off on a €14bn budget which included three energy credits and a double payment of child benefit amongst a raft of other measures. In an interview with The Irish Times, Mr McGrath ruled out a spring package: “It is our intention that the next major fiscal intervention will be the budget later on this year. That is our intention, that there will be no spring package in 2024.” Asked about once-off budgetary measures, such as the €150 energy credits, Mr McGrath significantly dampened any expectation of further exceptional measures. “Those exceptional interventions cannot be the norm and in a more normal economic environment you cannot fund those interventions indefinitely. So it is our intention to revert to a more normal approach to budgetary policy in the future.” “All things being equal, we will see a further tapering off of the one-off exceptional supports that we’ve been providing. The expectation is that the cost of living pressures will ease across 2024 with some key costs that people face falling and incomes rising,” he said. He also said the Government intends to stick to its own spending rule, which sets out to limit the overall increase in spending to 5 per cent annually. “That is our intention for Budget 2025.” Mr McGrath said while he does not see the Universal Social Charge being removed from the tax base in the coming years, he believes “that further progress can be made in reducing the burden of the USC and income tax generally.” “We made good progress in the most recent budget. The full-year cost of the package was about €1.5bn and I do believe that we will be able to do more in the budget later on this year” although he said he could not state how much this year’s tax package would be worth yet. Asked whether he was under pressure to deliver a bonanza budget, given it will fall just before a general election if it is held in early 2025, he said: “the next budget will not be determined by the imminent general election.” “I’m not sure the Irish public rewards governments who bring in budget bonanzas in advance of elections. They want a government that manages the country’s finances responsibly. There are not many countries in the developed world that are in a position to run significant budget surpluses and that are setting up funds with an eye to securing the future for all of us.” The Minister said while inflation figures for December, which showed a monthly increase to 3.2 per cent from 2.5 per cent the previous month, were a “step backwards”, he expects inflation to track downwards this year. “I think we have much to be optimistic about going into 2024, the country is essentially at full employment and notwithstanding the increase in inflation in December, the overall trajectory is downward in nature.” “The December data was a step backwards, but it did come following a very significant reduction in inflation in November. I think you have to assess inflation over a number of months. You have to look at the trend. And the overall trend here is that inflation is falling.”",0,1
2024/1/8,"Tánaiste begins five-day visit to Mexico and Colombia aimed at strengthening relations between countries Micheál Martin says he plans to raise issue of the global drugs trade during trip The Tánaiste has commenced a five-day visit to Mexico and Colombia focused on strengthening relations between the countries and Ireland. Michéal Martin has already said he will also raise the issue of the global drugs trade during the trip. He will begin his visit in Mexico where he will meet foreign minister Alicia Barcena as well as other political figures. He will also deliver an address on foreign policy to senior members of the Mexican diplomatic corps. The Tánaiste will also meet Irish companies that have invested in Mexico. He will join members of the Irish community in Mexico City to honour the memory of the St Patrick’s Battalion (Batallon de San Patricio), a group of mostly Irish soldiers who fought as part of the Mexican army in the 1840s. The Tánaiste will formally open the new premises of the Embassy of Ireland in Mexico City and inaugurate Ireland’s new Office for Central America, which is housed in the Embassy. He will travel to Colombia on Wednesday where he will carry out a number of high-level political meetings, including with minister of defence Ivan Velasquez and deputy foreign minister Francisco Coy. The discussions will focus on big themes in the bilateral relationship, including Ireland’s long-standing support to the Colombian peace process. Commenting on the Mexican leg on the visit, Mr Martin said: “Next year marks 50 years since the formal establishment of diplomatic relations between Ireland and Mexico, although our connections go much further back. These links include Irishmen who fought alongside the Mexican Army in the 1840s, and I will attend, along with members of the Irish community, a ceremony to honour their memory. “I look forward to returning to Mexico, which I last visited as foreign minister in 2009, and discussing with minister Barcena what we can do together to build on the already very strong links between our two countries. Minister Barcena has invited me to address Mexican Ambassadors on foreign policy issues. “To underline Ireland’s commitment to our relationship with Mexico, I will formally open the new Embassy of Ireland premises in Mexico City and inaugurate our Office for Central America, situated in the Embassy. “I will hear from successful Irish investors in Mexico and other business people. Mexico is also Ireland’s largest trading partner in Latin America – with two-way trade in goods and services approaching €5 billion. One of the messages I expect to hear is that there is huge potential to build on this success. “I will also meet members of the resident Irish community and commemorate the actions of the St Patrick’s Battalion.” On the visit to Colombia, the Tánaiste said: “Ireland has long-standing links with Colombia, including the contribution of Cork-born General Daniel Florence O’Leary to the achievement of Colombian independence. “Today, and particularly since the opening of Ireland’s Embassy in Bogotá in 2019, there is an increasingly strong bilateral relationship including considerable Irish investment. “While in Bogotá, I will meet with senior members of the Colombian government, including for discussions on Ireland’s continued support to Colombian efforts to consolidate its peace process. “This has taken on a new emphasis in recent months since Ireland accepted an invitation from the Colombian government to become one of the guarantors in its ongoing peace dialogues.” – PA",0,1
2024/1/8,"Civil servants warned Government against tax breaks for landlords, documents show Officials said move would cause ‘unintended consequences’, records released to Sinn Féin show Department of Finance officials warned against introducing tax breaks for landlords in last October’s budget, documents released to Sinn Féin show. In official documents submitted to evaluate options for tax relief for landlords before the budget, officials warned of the “unintended consequences” of allowing landlords to pay less tax. The officials assessed seven options, argued that each of them had “relatively high associated tax costs” either up front or in the final reckoning and “could have contagion for other tax measures” as they were targeted to landlords specifically. They also had “substantial dead-weight elements” and carried a “risk of unintended consequences”, according to the records which were released following a Freedom of Information request by Sinn Féin’s finance spokesman Pearse Doherty. Opposition in the department to property-related tax incentives is deeply ingrained, with the briefing document recalling the effect of such tax breaks during the Celtic Tiger period. “Previous experience in the not too distant past was that such measures were ultimately disastrous,” the officials told Minister for Finance Michael McGrath, also warning that there was a “significant amount of tax relief” already available to landlords and that “Ireland’s past experience with tax incentives in the property sector strongly suggests the need for a cautionary stance in this area”. They said that a tax relief would only work if tax was a primary factor causing people to exit the market or influencing their decision on becoming a landlord. “The evidence available does not appear to support this case, as such, it raises the question how effective will tax relief be in achieving this aim.” The Government ultimately announced a tax break for landlords who agreed to stay in the market for the next four years, with the ability to earn between €600 and €1,000 each year – but the amount will be clawed back if the landlord doesn’t remain in the market for four years. The officials cited research by the Residential Tenancies Board which found that only 6 per cent of those exiting the market did so because of taxation, arguing that the strength of the housing market and the incentive to sell a property was a more important factor. Mr Doherty said that the tax break was “unjustified”, warning that as a result of the decisions taken on budget day, thousands of landlords would be able to reduce their tax liability to zero when the new tax breaks were combined with capital investments in property which can be written off. ”Officials were also right to warn that this tax break raised serious issues around fairness for our tax system – why should nurses, gardaí, teachers and other workers pay more tax than landlords will on their rental income?” the Donegal TD said. “Given what we and the Government know, recent comments by Minister Darragh O’Brien that landlords will need more tax breaks make clear how out of touch this Government is. “Despite all the evidence and advice from their own officials that this tax break was unfair, costly and ineffective, the Government pressed ahead with an unequitable sop to landlords that will do nothing to increase housing supply or improve affordability.”",0,1
2024/1/8,"Covid inquiry may go without judge as chair to avoid participants ‘lawyering up’ Coalition sources concerned appointment of judge to chair pandemic inquiry could set overly legalistic tone  Fears that leading players from Ireland’s Covid response may “lawyer up” could see plans to install a judge as chair of the pandemic inquiry dropped. With terms of reference for the inquiry being finalised, some Coalition figures are concerned that appointing a judge to chair the inquiry – which will also include an expert panel – could set an overly legalistic tone, leading individuals to frame their engagement around advice from teams of lawyers. Both serving and retired judges have chaired State inquiries and reviews in recent years, with the expectation being that one was to be appointed to lead the Covid review. While the concerns are not universally held, and a figure from the judiciary could still take the role, two Coalition sources said it was possible a person from a non-legal background could be appointed. One source said that appointing a serving judge had already been ruled out, although a second person involved in discussions said no final decisions had been taken and that a judge could still take up the role if they accepted it. It is understood that discussions have not yet been held about the potential for a retired judge to take up the role. Chairs from a judicial background are usually favoured due to the potential for adverse findings to be made by an inquiry, and the importance of adhering to fair procedure in formulating a report. Ireland’s pandemic inquiry has lagged behind other countries’ efforts, with concerns at senior level that choosing the wrong model could see it become bogged down, drawn out and costly, while senior figures involved in the pandemic response have warned against “revisionism”. The level of scrutiny and media attention on the Covid inquiry is expected to be greater than that of other recent inquiries, with the potential for public sessions also likely to attract attention. Taoiseach Leo Varadkar said at the weekend that “in many ways” the chair of the inquiry will determine whether the inquiry will be held in public, but he said there will be a public element, with people who want to give public evidence facilitated in so doing – as well as those who would prefer to do so in private or in written form. “What it won’t be about is trying to ascribe blame to individuals or investigating individual decisions by people. We’re not going to go down that road,” he said. He said the purpose would be to examine Ireland’s performance in the pandemic, most importantly what could be learned for facing future disease threats in the future. Coalition figures believe it will be difficult to find someone to assume the responsibilities, with the work of the inquiry expected to take up to 18 months to complete its work. Draft terms of reference for the inquiry are still being worked on and a plan will not be presented to Cabinet on Tuesday, although one is expected in the coming weeks. The inquiry is expected to hear from frontline health workers and families who lost loved ones, but there may not be an entitlement to privilege if allegations against named individuals are made. It is expected to look at the public health response, as well as the economic, social and educational aspects. It will also assess the situation in acute hospitals, in the wider community and in long-term residential care facilities such as nursing homes, which were hit especially hard by Covid. Opposition parties are expected to be consulted over the terms of reference.",0,1
2024/1/8,"Troubles legacy legal case: Irish and UK governments may have to agree to disagree for now Dispute will not aid relations between states but it is unlikely to worsen them as both sides seek to restore Stormont Assembly The Northern Secretary Chris Heaton-Harris had already expressed his “profound regret” at the decision by the Irish Government to take an interstate case against Britain’s controversial Legacy Act at the European Court of Human Rights. On Monday morning, he emphasised it again. In the letter to the Tánaiste Micheál Martin and issued by the British ambassador to Ireland, Paul Johnston, Heaton-Harris formally registered the UK’s opposition to the Irish decision by reiterating the points made in his public response to the announcement in December. In both cases the Northern Secretary criticised the timing of Dublin’s decision – taken, depending on which version you read, at either a “sensitive” or “delicate” time politically for Northern Ireland given efforts to restore the Assembly and Executive – and expressed the UK’s disappointment that it had not engaged with the new legacy investigations body, the Independent Commission for Reconciliation and Information Recovery (ICRIR). He also called on the Irish Government to “urgently clarify” the number of Troubles prosecutions brought in Ireland post-1998. All part of diplomatic choreography, up to a point; the Northern Secretary’s move is also evidence of the extent to which, politically, London is smarting over Dublin’s action and wants to make clear its discontent. In so doing, it has also hit back; a strategically-timed briefing to PA on Sunday night ensured the letter led the Northern news cycle on Monday morning. The initial, brief, response from the Tánaiste – beginning a five-day visit to Mexico and Colombia – was to confirm he was aware of the letter and that he would respond “in due course”. Dublin has already made its position clear; its feeling is that it – and many others – have repeatedly raised concerns about the legislation, which were not listened to, and it had no alternative but to challenge it in the European Court of Human Rights. As London has made equally clear, this is not its view. Behind its attack on the Irish Government’s approach to legacy is the conviction that, however imperfect, at the least the UK is doing something. Criticism of Ireland’s approach is not new; victims and survivors group the South East Fermanagh Foundation (SEFF) has long made this argument, stating as recently as September that many victims of the Troubles in the South “feel second class citizens [compared] with their northern counterparts” and that the Irish state has “refused ... to fully embrace the problem and legacy of the Troubles.” But this, for SEFF or anyone else aside from the UK government and veterans groups, does not equate to support for the Legacy Act; it is to state the obvious to point out that what another government is doing or not doing will not fly as an argument before the European Court of Human Rights. This latest war of words aside, in the short term the two states may have to settle for agreeing to disagree; though it will not help Anglo-Irish relations, it is unlikely to worsen them further, with both sides understood to be keen not to let it spill over and disrupt efforts to restore Stormont. But, with a judgment expected shortly on a legal challenge to the Legacy Act taken in the High Court in Belfast, do not expect this diplomatic row to go away any time soon.",0,1
